Gene Symbol	UCSC ID	UniGene ID	UniProt Accession	UniProt Entry Name	UniProt Info	UniProt Protein Name	UniSTS ID	
PCYB_082780	-	-	K6VAC7	K6VAC7_9APIC	K6VAC7_9APIC [Acc: K6VAC7] [Seq_length: 169] [PI: 8.61] [Weight: 18622.08] [Organism: Plasmodium cynomolgi strain B] [Definition: RecName: Full=Peptidyl-prolyl cis-trans isomerase {ECO:0000256|RuleBase:RU363019};          Short=PPIase {ECO:0000256|RuleBase:RU363019};          EC=5.2.1.8 {ECO:0000256|RuleBase:RU363019}; Flags: Fragment;]	Peptidyl-prolyl cis-trans isomerase	-	
PCYB_092190	-	-	K6UK12	K6UK12_9APIC	K6UK12_9APIC [Acc: K6UK12] [Seq_length: 193] [PI: 9.49] [Weight: 21354.75] [Organism: Plasmodium cynomolgi strain B] [Definition: RecName: Full=Peptidyl-prolyl cis-trans isomerase {ECO:0000256|RuleBase:RU363019};          Short=PPIase {ECO:0000256|RuleBase:RU363019};          EC=5.2.1.8 {ECO:0000256|RuleBase:RU363019};]	Peptidyl-prolyl cis-trans isomerase	-	
PF3D7_0322000	-	-	-	-	-	-	-	
PF3D7_1115600	-	-	-	-	-	-	-	
PKNH_0818800	-	-	-	-	-	-	-	
PKNH_0913200	-	-	-	-	-	-	-	
PRCDC_0321300	-	-	-	-	-	-	-	
PRCDC_1114100	-	-	-	-	-	-	-	
PVX_091425	-	-	A5K4H1	A5K4H1_PLAVS	A5K4H1_PLAVS [Acc: A5K4H1] [Seq_length: 193] [PI: 9.49] [Weight: 21265.66] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: RecName: Full=Peptidyl-prolyl cis-trans isomerase {ECO:0000256|RuleBase:RU363019};          Short=PPIase {ECO:0000256|RuleBase:RU363019};          EC=5.2.1.8 {ECO:0000256|RuleBase:RU363019};]	Peptidyl-prolyl cis-trans isomerase	-	
PVX_095135	-	-	A5K7K7	A5K7K7_PLAVS	A5K7K7_PLAVS [Acc: A5K7K7] [Seq_length: 170] [PI: 8.83] [Weight: 18824.4] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: RecName: Full=Peptidyl-prolyl cis-trans isomerase {ECO:0000256|RuleBase:RU363019};          Short=PPIase {ECO:0000256|RuleBase:RU363019};          EC=5.2.1.8 {ECO:0000256|RuleBase:RU363019};]	Peptidyl-prolyl cis-trans isomerase	-	
PVX_220290	-	-	A5KDH9	A5KDH9_PLAVS	A5KDH9_PLAVS [Acc: A5KDH9] [Seq_length: 217] [PI: 8.8] [Weight: 23919.9] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: RecName: Full=Peptidyl-prolyl cis-trans isomerase {ECO:0000256|RuleBase:RU363019};          Short=PPIase {ECO:0000256|RuleBase:RU363019};          EC=5.2.1.8 {ECO:0000256|RuleBase:RU363019};]	Peptidyl-prolyl cis-trans isomerase	-	
PYYM_0933600	-	-	-	-	-	-	-	
PYYM_1219100	-	-	-	-	-	-	-	
PmUG01_08034100.1-p1	-	-	-	-	-	-	-	
PmUG01_09025000.1-p1	-	-	-	-	-	-	-	
TGVEG_205700-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_230520-t26_1-p1	-	-	-	-	-	-	-	
TP01_0244-t26_1-p1	-	-	-	-	-	-	-	
TP02_0048-t26_1-p1	-	-	-	-	-	-	-	
cgd1_870-t26_1-p1	-	-	-	-	-	-	-	
cgd2_4120-t26_1-p1	-	-	-	-	-	-	-	
cgd5_3350-t26_1-p1	-	-	-	-	-	-	-	
BBM_I02475	-	-	I7I884	I7I884_BABMR	I7I884_BABMR [Acc: I7I884] [Seq_length: 180] [PI: 5.33] [Weight: 21000.86] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF72953.1};]		-	
BBM_II00595	-	-	I7IPW9	I7IPW9_BABMR	I7IPW9_BABMR [Acc: I7IPW9] [Seq_length: 176] [PI: 4.93] [Weight: 20477.82] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73285.1};]		-	
PBANKA_0206300	-	-	-	-	-	-	-	
PBANKA_0511800	-	-	-	-	-	-	-	
PCHAS_0204700	-	-	-	-	-	-	-	
PCHAS_0511900	-	-	-	-	-	-	-	
PCYB_021700	-	-	K6UCC3	K6UCC3_9APIC	K6UCC3_9APIC [Acc: K6UCC3] [Seq_length: 168] [PI: 4.73] [Weight: 19531.79] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Centrin {ECO:0000313|EMBL:GAB64601.1};]		-	
PCYB_062180	-	-	K6UCV0	K6UCV0_9APIC	K6UCV0_9APIC [Acc: K6UCV0] [Seq_length: 179] [PI: 4.74] [Weight: 20911.12] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Centrin {ECO:0000313|EMBL:GAB65486.1};]		-	
PF3D7_0107000	-	-	-	-	-	-	-	
PF3D7_1027700.1	-	-	-	-	-	-	-	
PF3D7_1027700.2	-	-	-	-	-	-	-	
PKNH_0206500	-	-	-	-	-	-	-	
PKNH_0612100	-	-	-	-	-	-	-	
PRCDC_0104900	-	-	-	-	-	-	-	
PRCDC_1027000.1	-	-	-	-	-	-	-	
PRCDC_1027000.2	-	-	-	-	-	-	-	
PVX_081420	-	-	A5K9U4	A5K9U4_PLAVS	A5K9U4_PLAVS [Acc: A5K9U4] [Seq_length: 168] [PI: 4.73] [Weight: 19527.8] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Centrin, putative {ECO:0000313|EMBL:EDL43832.1};]		-	
PVX_111335	-	-	A5KE15	A5KE15_PLAVS	A5KE15_PLAVS [Acc: A5KE15] [Seq_length: 179] [PI: 4.74] [Weight: 20893.15] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Centrin, putative {ECO:0000313|EMBL:EDL42468.1};]		-	
PYYM_0209200	-	-	-	-	-	-	-	
PYYM_0512200	-	-	-	-	-	-	-	
PmUG01_02016700.1-p1	-	-	-	-	-	-	-	
PmUG01_10038900.1-p1	-	-	-	-	-	-	-	
TGVEG_247230-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_260670-t26_1-p1	-	-	-	-	-	-	-	
TP01_0227-t26_1-p1	-	-	-	-	-	-	-	
TP03_0058-t26_1-p1	-	-	-	-	-	-	-	
cgd3_1270-t26_1-p1	-	-	-	-	-	-	-	
cgd5_60-t26_1-p1	-	-	-	-	-	-	-	
BBM_II03560	-	-	I7JAN0	I7JAN0_BABMR	I7JAN0_BABMR [Acc: I7JAN0] [Seq_length: 457] [PI: 6.39] [Weight: 50371.02] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73864.1};]		-	
BBM_III06770	-	-	I7JD10	I7JD10_BABMR	I7JD10_BABMR [Acc: I7JD10] [Seq_length: 437] [PI: 6.2] [Weight: 49557.7] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF75550.1};]		-	
PBANKA_1205900	-	-	-	-	-	-	-	
PCHAS_1206600	-	-	-	-	-	-	-	
PCYB_081700	-	-	K6US76	K6US76_9APIC	K6US76_9APIC [Acc: K6US76] [Seq_length: 1286] [PI: 5.89] [Weight: 139808.47] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Asparagine-rich antigen {ECO:0000313|EMBL:GAB66009.1}; Flags: Fragment;]		-	
PCYB_144810	-	-	K6UN08	K6UN08_9APIC	K6UN08_9APIC [Acc: K6UN08] [Seq_length: 3007] [PI: 8.59] [Weight: 324827.88] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Transcription factor with AP2 domain(S) {ECO:0000313|EMBL:GAB69053.1};]		-	
PF3D7_1007700	-	-	-	-	-	-	-	
PKNH_0806500	-	-	-	-	-	-	-	
PKNH_1441500	-	-	-	-	-	-	-	
PRCDC_1007100	-	-	-	-	-	-	-	
PVX_094580	-	-	A5K798	A5K798_PLAVS	A5K798_PLAVS [Acc: A5K798] [Seq_length: 1381] [PI: 5.6] [Weight: 149098.05] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Asparagine-rich antigen, putative {ECO:0000313|EMBL:EDL44657.1};]		-	
PVX_122680	-	-	A5JZG1	A5JZG1_PLAVS	A5JZG1_PLAVS [Acc: A5JZG1] [Seq_length: 2566] [PI: 4.71] [Weight: 277167.98] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL47372.1};]		-	
PVX_123750	-	-	A5K024	A5K024_PLAVS	A5K024_PLAVS [Acc: A5K024] [Seq_length: 2879] [PI: 9.01] [Weight: 308551.09] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL47585.1};]		-	
PYYM_1208500	-	-	-	-	-	-	-	
PmUG01_08023500.1-p1	-	-	-	-	-	-	-	
PmUG01_14056700.1-p1	-	-	-	-	-	-	-	
TGVEG_215570-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_218960-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_224050-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_240900-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_253380-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_267460-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_269010-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_280460-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_280470-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_299020-t26_1-p1	-	-	-	-	-	-	-	
TP04_0790-t26_1-p1	-	-	-	-	-	-	-	
cgd4_1110-t26_1-p1	-	-	-	-	-	-	-	
BBM_III02515	-	-	A0A0K3ANJ4	A0A0K3ANJ4_BABMR	A0A0K3ANJ4_BABMR [Acc: A0A0K3ANJ4] [Seq_length: 1599] [PI: 5.39] [Weight: 177489.8] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ41102.1};]		-	
BBM_III03090	-	-	A0A0K3ARE7	A0A0K3ARE7_BABMR	A0A0K3ARE7_BABMR [Acc: A0A0K3ARE7] [Seq_length: 1523] [PI: 5.65] [Weight: 170940.34] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ41218.1};]		-	
PBANKA_1300700	-	-	-	-	-	-	-	
PBANKA_1319500	-	-	-	-	-	-	-	
PCHAS_1303900	-	-	-	-	-	-	-	
PCHAS_1322800	-	-	-	-	-	-	-	
PCYB_125930	-	-	K6VFH5	K6VFH5_9APIC	K6VFH5_9APIC [Acc: K6VFH5] [Seq_length: 1607] [PI: 5.07] [Weight: 179867.85] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=LCCL domain-containing protein CCP2 {ECO:0000313|EMBL:GAB68027.1};]		-	
PCYB_127830	-	-	K6UM19	K6UM19_9APIC	K6UM19_9APIC [Acc: K6UM19] [Seq_length: 1606] [PI: 5.04] [Weight: 181660.56] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=LCCL domain-containing protein {ECO:0000313|EMBL:GAB68218.1};]		-	
PF3D7_1455800	-	-	-	-	-	-	-	
PF3D7_1475500	-	-	-	-	-	-	-	
PKNH_1226000	-	-	-	-	-	-	-	
PKNH_1245800	-	-	-	-	-	-	-	
PRCDC_1455100	-	-	-	-	-	-	-	
PRCDC_1474600	-	-	-	-	-	-	-	
PVX_117675	-	-	A5K3J8	A5K3J8_PLAVS	A5K3J8_PLAVS [Acc: A5K3J8] [Seq_length: 1607] [PI: 5.15] [Weight: 179862.19] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=LCCL domain-containing protein CCP2, putative {ECO:0000313|EMBL:EDL46102.1};]		-	
PVX_118650	-	-	A5K442	A5K442_PLAVS	A5K442_PLAVS [Acc: A5K442] [Seq_length: 1626] [PI: 5] [Weight: 183442.7] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL46296.1};]		-	
PYYM_1301400	-	-	-	-	-	-	-	
PYYM_1320300	-	-	-	-	-	-	-	
PmUG01_12061100.1-p1	-	-	-	-	-	-	-	
PmUG01_12080400.1-p1	-	-	-	-	-	-	-	
TGVEG_205658-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_205662-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_223700-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_264070-t26_1-p1	-	-	-	-	-	-	-	
TP02_0326-t26_1-p1	-	-	-	-	-	-	-	
TP04_0209-t26_1-p1	-	-	-	-	-	-	-	
cgd7_1730-t26_1-p1	-	-	-	-	-	-	-	
cgd7_300-t26_1-p1	-	-	-	-	-	-	-	
BBM_I00330	-	-	I7I7R1	I7I7R1_BABMR	I7I7R1_BABMR [Acc: I7I7R1] [Seq_length: 441] [PI: 5.22] [Weight: 49124.23] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF72538.1};]		-	
BBM_II04110	-	-	I7I8Z9	I7I8Z9_BABMR	I7I8Z9_BABMR [Acc: I7I8Z9] [Seq_length: 511] [PI: 6.96] [Weight: 57859.46] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73968.1};]		-	
PBANKA_0810900	-	-	-	-	-	-	-	
PBANKA_1357300	-	-	-	-	-	-	-	
PCHAS_0811200	-	-	-	-	-	-	-	
PCHAS_1361900	-	-	-	-	-	-	-	
PCYB_071750	-	-	K6UJ77	K6UJ77_9APIC	K6UJ77_9APIC [Acc: K6UJ77] [Seq_length: 1069] [PI: 5.51] [Weight: 116686.82] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB65673.1};]		-	
PCYB_121940	-	-	K6UE28	K6UE28_9APIC	K6UE28_9APIC [Acc: K6UE28] [Seq_length: 1753] [PI: 6.11] [Weight: 193975.33] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB67626.1};]		-	
PF3D7_0909700	-	-	-	-	-	-	-	
PF3D7_1344300	-	-	-	-	-	-	-	
PKNH_0707700	-	-	-	-	-	-	-	
PKNH_1257000	-	-	-	-	-	-	-	
PRCDC_0907800	-	-	-	-	-	-	-	
PRCDC_1343300	-	-	-	-	-	-	-	
PVX_083110	-	-	A5K880	A5K880_PLAVS	A5K880_PLAVS [Acc: A5K880] [Seq_length: 1776] [PI: 6.07] [Weight: 193671.6] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL44494.1};]		-	
PVX_098925	-	-	A5K6G6	A5K6G6_PLAVS	A5K6G6_PLAVS [Acc: A5K6G6] [Seq_length: 1044] [PI: 5.48] [Weight: 112172.74] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL44907.1};]		-	
PYYM_0813900	-	-	-	-	-	-	-	
PYYM_1359400	-	-	-	-	-	-	-	
PmUG01_07021300.1-p1	-	-	-	-	-	-	-	
PmUG01_12020600.1-p1	-	-	-	-	-	-	-	
TGVEG_202840-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_287980-t26_1-p1	-	-	-	-	-	-	-	
TP01_0478-t26_1-p1	-	-	-	-	-	-	-	
TP04_0357-t26_1-p1	-	-	-	-	-	-	-	
cgd2_2410-t26_1-p1	-	-	-	-	-	-	-	
cgd7_4100-t26_1-p1	-	-	-	-	-	-	-	
cgd8_4800-t26_1-p1	-	-	-	-	-	-	-	
BBM_II02585	-	-	I7J6C8	I7J6C8_BABMR	I7J6C8_BABMR [Acc: I7J6C8] [Seq_length: 451] [PI: 6.27] [Weight: 51124.22] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73672.1};]		-	
PBANKA_1448900	-	-	-	-	-	-	-	
PCHAS_1451200	-	-	-	-	-	-	-	
PCYB_146000	-	-	K6UEY7	K6UEY7_9APIC	K6UEY7_9APIC [Acc: K6UEY7] [Seq_length: 470] [PI: 5.54] [Weight: 55534.03] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=DNA polymerase alpha/epsilon subunit B {ECO:0000313|EMBL:GAB69171.1}; Flags: Fragment;]		-	
PF3D7_1234300	-	-	-	-	-	-	-	
PKNH_1453700	-	-	-	-	-	-	-	
PRCDC_1233500	-	-	-	-	-	-	-	
PVX_100665	-	-	A5K8K6	A5K8K6_PLAVS	A5K8K6_PLAVS [Acc: A5K8K6] [Seq_length: 626] [PI: 6.52] [Weight: 73811.09] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL44152.1};]		-	
PVX_200290	-	-	A5KDK7	A5KDK7_PLAVS	A5KDK7_PLAVS [Acc: A5KDK7] [Seq_length: 306] [PI: 8.94] [Weight: 36143.54] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=DNA polymerase epsilon subunit B {ECO:0000313|EMBL:EDL42562.1}; Flags: Fragment;]		-	
PVX_201290	-	-	A5KDK9	A5KDK9_PLAVS	A5KDK9_PLAVS [Acc: A5KDK9] [Seq_length: 275] [PI: 9.16] [Weight: 32119.06] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=DNA polymerase epsilon subunit B, truncated, putative {ECO:0000313|EMBL:EDL42560.1};]		-	
PVX_206290	-	-	A5KDJ3	A5KDJ3_PLAVS	A5KDJ3_PLAVS [Acc: A5KDJ3] [Seq_length: 307] [PI: 8.94] [Weight: 36274.74] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=DNA polymerase epsilon subunit B, putative {ECO:0000313|EMBL:EDL42576.1};]		-	
PVX_208290	-	-	A5KDI3	A5KDI3_PLAVS	A5KDI3_PLAVS [Acc: A5KDI3] [Seq_length: 338] [PI: 8.62] [Weight: 39688.25] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=DNA polymerase epsilon subunit B, putative {ECO:0000313|EMBL:EDL42586.1};]		-	
PYYM_1452900	-	-	-	-	-	-	-	
PmUG01_14068500.1-p1	-	-	-	-	-	-	-	
TGVEG_280690-t26_1-p1	-	-	-	-	-	-	-	
TP01_0088-t26_1-p1	-	-	-	-	-	-	-	
TP01_0288-t26_1-p1	-	-	-	-	-	-	-	
TP01_0463-t26_1-p1	-	-	-	-	-	-	-	
TP01_0464-t26_1-p1	-	-	-	-	-	-	-	
TP01_0551-t26_1-p1	-	-	-	-	-	-	-	
TP02_0274-t26_1-p1	-	-	-	-	-	-	-	
TP02_0276-t26_1-p1	-	-	-	-	-	-	-	
TP02_0309-t26_1-p1	-	-	-	-	-	-	-	
TP02_0788-t26_1-p1	-	-	-	-	-	-	-	
TP03_0086-t26_1-p1	-	-	-	-	-	-	-	
TP03_0422-t26_1-p1	-	-	-	-	-	-	-	
cgd2_2500-t26_1-p1	-	-	-	-	-	-	-	
BBM_I01017	-	-	I7J855	I7J855_BABMR	I7J855_BABMR [Acc: I7J855] [Seq_length: 1870] [PI: 6.54] [Weight: 214140.1] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF72669.1};]		-	
BBM_II01570	-	-	I7IQ42	I7IQ42_BABMR	I7IQ42_BABMR [Acc: I7IQ42] [Seq_length: 2184] [PI: 5.27] [Weight: 247438.52] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73475.1};]		-	
PBANKA_0522900	-	-	-	-	-	-	-	
PBANKA_1303000	-	-	-	-	-	-	-	
PCHAS_0523100	-	-	-	-	-	-	-	
PCHAS_1306200	-	-	-	-	-	-	-	
PCYB_053590	-	-	K6UCS1	K6UCS1_9APIC	K6UCS1_9APIC [Acc: K6UCS1] [Seq_length: 2733] [PI: 5.88] [Weight: 312987.19] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=U5 small nuclear ribonucleoprotein-specific protein {ECO:0000313|EMBL:GAB65341.1};]		-	
PCYB_127600	-	-	K6UZQ6	K6UZQ6_9APIC	K6UZQ6_9APIC [Acc: K6UZQ6] [Seq_length: 1751] [PI: 8.82] [Weight: 203105.96] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=RNA helicase {ECO:0000313|EMBL:GAB68195.1};]		-	
PF3D7_0422500	-	-	-	-	-	-	-	
PF3D7_1439100	-	-	-	-	-	-	-	
PKNH_0514400	-	-	-	-	-	-	-	
PKNH_1243200	-	-	-	-	-	-	-	
PRCDC_0419700	-	-	-	-	-	-	-	
PRCDC_1438400	-	-	-	-	-	-	-	
PVX_090165	-	-	A5K663	A5K663_PLAVS	A5K663_PLAVS [Acc: A5K663] [Seq_length: 2675] [PI: 5.61] [Weight: 305171.06] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=U5 small nuclear ribonucleoprotein-specific protein, putative {ECO:0000313|EMBL:EDL45398.1};]		-	
PVX_118535	-	-	A5K419	A5K419_PLAVS	A5K419_PLAVS [Acc: A5K419] [Seq_length: 2467] [PI: 7.94] [Weight: 284976.76] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=RNA helicase, putative {ECO:0000313|EMBL:EDL46273.1};]		-	
PYYM_0523400	-	-	-	-	-	-	-	
PYYM_1303800	-	-	-	-	-	-	-	
PmUG01_05039100.1-p1	-	-	-	-	-	-	-	
PmUG01_12077900.1-p1	-	-	-	-	-	-	-	
TGVEG_223390-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_249810A-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_249810B-t26_1-p1	-	-	-	-	-	-	-	
TP01_0582-t26_1-p1	-	-	-	-	-	-	-	
TP03_0747-t26_1-p1	-	-	-	-	-	-	-	
cgd2_2770-t26_1-p1	-	-	-	-	-	-	-	
cgd5_2960-t26_1-p1	-	-	-	-	-	-	-	
BBM_II00775	-	-	I7IPY4	I7IPY4_BABMR	I7IPY4_BABMR [Acc: I7IPY4] [Seq_length: 366] [PI: 9.11] [Weight: 40511.71] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73320.1};]		-	
BBM_II04215	-	-	I7JAX6	I7JAX6_BABMR	I7JAX6_BABMR [Acc: I7JAX6] [Seq_length: 367] [PI: 9.13] [Weight: 41481.05] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73989.1};]		-	
PBANKA_1135200	-	-	-	-	-	-	-	
PBANKA_1239200	-	-	-	-	-	-	-	
PCHAS_1134700	-	-	-	-	-	-	-	
PCHAS_1239600	-	-	-	-	-	-	-	
PCYB_101730	-	-	K6UKH3	K6UKH3_9APIC	K6UKH3_9APIC [Acc: K6UKH3] [Seq_length: 365] [PI: 9.08] [Weight: 40732.38] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Developmentally regulated GTP-binding protein 1 {ECO:0000313|EMBL:GAB66823.1}; Flags: Fragment;]		-	
PCYB_112170	-	-	K6UDU2	K6UDU2_9APIC	K6UDU2_9APIC [Acc: K6UDU2] [Seq_length: 367] [PI: 9.33] [Weight: 41455.78] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=GTP-binding protein {ECO:0000313|EMBL:GAB67196.1};]		-	
PF3D7_0524400	-	-	-	-	-	-	-	
PF3D7_1358900	-	-	-	-	-	-	-	
PKNH_1008500	-	-	-	-	-	-	-	
PKNH_1112400	-	-	-	-	-	-	-	
PRCDC_0523500	-	-	-	-	-	-	-	
PRCDC_1357800	-	-	-	-	-	-	-	
PVX_080030	-	-	A5K9B5	A5K9B5_PLAVS	A5K9B5_PLAVS [Acc: A5K9B5] [Seq_length: 365] [PI: 9.08] [Weight: 40709.34] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Developmentally regulated GTP-binding protein 1, putative {ECO:0000313|EMBL:EDL43987.1};]		-	
PVX_114920	-	-	A5K2J6	A5K2J6_PLAVS	A5K2J6_PLAVS [Acc: A5K2J6] [Seq_length: 182] [PI: 9.18] [Weight: 20015.85] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=GTP-binding protein, putative {ECO:0000313|EMBL:EDL46646.1};]		-	
PVX_196290	-	-	A5KDH5	A5KDH5_PLAVS	A5KDH5_PLAVS [Acc: A5KDH5] [Seq_length: 390] [PI: 9.31] [Weight: 43666.68] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Developmentally regulated GTP-binding protein 1, putative {ECO:0000313|EMBL:EDL42594.1}; Flags: Fragment;]		-	
PVX_222290	-	-	A5KDG3	A5KDG3_PLAVS	A5KDG3_PLAVS [Acc: A5KDG3] [Seq_length: 410] [PI: 8.93] [Weight: 45548.48] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Developmentally regulated GTP-binding protein 1, putative {ECO:0000313|EMBL:EDL42606.1};]		-	
PYYM_1137600	-	-	-	-	-	-	-	
PYYM_1241600	-	-	-	-	-	-	-	
PmUG01_10020200.1-p1	-	-	-	-	-	-	-	
PmUG01_11027100.1-p1	-	-	-	-	-	-	-	
TGVEG_233260-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_244310-t26_1-p1	-	-	-	-	-	-	-	
TP01_0279-t26_1-p1	-	-	-	-	-	-	-	
cgd3_130-t26_1-p1	-	-	-	-	-	-	-	
cgd3_3580-t26_1-p1	-	-	-	-	-	-	-	
BBM_I03005	-	-	I7J5N3	I7J5N3_BABMR	I7J5N3_BABMR [Acc: I7J5N3] [Seq_length: 106] [PI: 9.85] [Weight: 11729.68] [Organism: Babesia microti (strain RI)] [Definition: RecName: Full=Histone H2B {ECO:0000256|RuleBase:RU000451};]	Histone H2B	-	
BBM_III03345	-	-	A0A0K3ANF9	A0A0K3ANF9_BABMR	A0A0K3ANF9_BABMR [Acc: A0A0K3ANF9] [Seq_length: 123] [PI: 10.68] [Weight: 13720.93] [Organism: Babesia microti (strain RI)] [Definition: RecName: Full=Histone H2B {ECO:0000256|RuleBase:RU000451};]	Histone H2B	-	
PBANKA_0941800	-	-	-	-	-	-	-	
PBANKA_1420600	-	-	-	-	-	-	-	
PCHAS_0902500	-	-	-	-	-	-	-	
PCHAS_1422400	-	-	-	-	-	-	-	
PCYB_091210	-	-	K6UVK0	K6UVK0_9APIC	K6UVK0_9APIC [Acc: K6UVK0] [Seq_length: 117] [PI: 10.24] [Weight: 13086.16] [Organism: Plasmodium cynomolgi strain B] [Definition: RecName: Full=Histone H2B {ECO:0000256|RuleBase:RU000451}; Flags: Fragment;]	Histone H2B	-	
PCYB_143140	-	-	K6UET0	K6UET0_9APIC	K6UET0_9APIC [Acc: K6UET0] [Seq_length: 121] [PI: 10.8] [Weight: 13620.79] [Organism: Plasmodium cynomolgi strain B] [Definition: RecName: Full=Histone H2B {ECO:0000256|RuleBase:RU000451}; Flags: Fragment;]	Histone H2B	-	
PF3D7_0714000	-	-	-	-	-	-	-	
PF3D7_1105100	-	-	-	-	-	-	-	
PKNH_0902700	-	-	-	-	-	-	-	
PKNH_1422900	-	-	-	-	-	-	-	
PRCDC_0711300	-	-	-	-	-	-	-	
PRCDC_1103600	-	-	-	-	-	-	-	
